event_id,network,station,location,channel,p_polarity,takeoff,takeoff_uncertainty,azimuth,azimuth_uncertainty,sr_dist_km
nc73504035,NC,MDPB,,HHZ,1,102.0,,270.3,,17.15737717438
nc73504035,NC,MMT,,EHZ,1,91.0,,222.5,,38.50680308158
nc73504035,NC,MCO,,EHZ,-1,158.0,,125.6,,2.3906909219
nc73504035,NC,MLH,,EHZ,1,123.0,,49.7,,8.091654808682
nc73504035,NC,MLM,,EHZ,1,106.0,,333.1,,12.03129105812
nc73504040,NC,MCS,,EHZ,1,162.0,,317.7,,2.388467023368
nc73504040,NC,MCO,,EHZ,-1,157.0,,135.8,,3.103450401406
nc73504040,NC,MLC,,EHZ,-1,152.0,,219.3,,3.862911750084
nc73504040,NC,MDR,2.0,EHZ,1,148.0,,91.4,,4.5589919906
nc73504040,NC,MMX1,,HN3,-1,135.0,,249.1,,6.826256543974
nc73504040,NC,MCV,,EHZ,-1,132.0,,136.6,,7.492314154308
nc73504040,NC,MLH,,EHZ,1,131.0,,55.4,,7.762517825945999
nc73504040,NC,MINS,,HHZ,1,110.0,,276.2,,15.38937784144
nc73504040,NC,MDPB,,HHZ,1,109.0,,267.5,,16.9572263065
nc73504055,NC,MMX1,,HN3,-1,146.0,,75.4,,2.409594059422
nc73504055,NC,MQ1P,,EHZ,1,139.0,,272.3,,3.1056742999380003
nc73504055,NC,MDY,,HHZ,-1,118.0,,336.1,,5.635358880088001
nc73504055,NC,MLC,,EHZ,1,114.0,,89.5,,6.259162418314
nc73504055,NC,MINS,,HHZ,1,106.0,,305.4,,8.087207011618
nc73504055,NC,MDPB,,HHZ,1,105.0,,285.6,,8.539770362879999
nc73504055,NC,MDH,,HNZ,1,100.0,,41.9,,10.184343327294
nc73504055,NC,MDH1,1.0,DP1,-1,100.0,,41.9,,10.184343327294
nc73504055,NC,MDC,2.0,EHZ,1,95.0,,335.8,,11.94233511684
nc73504055,CI,MLAC,,HHZ,-1,90.0,,81.1,,13.41010814796
nc73504055,NC,MLM,,EHZ,1,90.0,,14.9,,13.37674966998
nc73504055,NC,MDR,2.0,EHZ,1,90.0,,77.5,,13.58802003052
nc73504055,NC,MCV,,EHZ,1,91.0,,99.8,,14.07727770756
nc73504055,NC,MLH,,EHZ,1,86.0,,63.7,,16.83491188724
nc73504055,NC,MBS1,,EP1,1,86.0,,12.4,,16.979465291820002
nc73504055,NC,MMT,,EHZ,1,76.0,,213.1,,31.256893867260004
nc73504055,NC,MMI,,EHZ,-1,72.0,,252.5,,70.29743259652
nc73504055,NC,MPR,,EHZ,1,72.0,,283.6,,93.13687052016
nc73504055,NC,MHD,,EHZ,1,71.0,,235.9,,97.45123367224
nc73504055,NC,MCB,,HHZ,1,104.0,,65.1,,8.683211818194001
nc73504055,NC,MCO,,EHZ,1,98.0,,85.7,,10.910446197992
nc73504055,NC,MCS,,EHZ,1,105.0,,55.8,,8.566457145264
nc73504055,NC,MEM,,EHZ,1,109.0,,34.0,,7.294387184960001
nc73504055,NC,MMLB,,HHZ,1,119.0,,6.8,,5.301774100288
nc73504055,NC,MMP,,EHZ,1,132.0,,266.7,,3.762836316144
nc73504065,NC,MCO,,EHZ,-1,171.0,,146.0,,1.163098932236
nc73504065,NC,MDR,2.0,EHZ,1,156.0,,69.3,,3.249115755252
nc73504065,NC,MLC,,EHZ,-1,149.0,,246.4,,4.327706543272001
nc73504065,NC,MCV,,EHZ,-1,142.0,,139.0,,5.541955141744
nc73504065,NC,MLH,,EHZ,1,133.0,,40.7,,7.468963219721999
nc73504085,NC,MMX1,,HN3,-1,169.0,,106.3,,1.341010814796
nc73504085,NC,MMP,,EHZ,1,143.0,,255.9,,4.9481742337
nc73504085,NC,MEM,,EHZ,1,137.0,,31.0,,5.90445060246
nc73504085,NC,MINS,,HHZ,1,125.0,,295.9,,8.489732645910001
nc73504085,NC,MDH,,HNZ,1,124.0,,41.2,,8.757712419016
nc73504085,NC,MDPB,,HHZ,1,122.0,,278.1,,9.363724768986
nc73504085,NC,MCO,,EHZ,-1,120.0,,90.9,,9.83519125777
nc73504085,NC,MDC,2.0,EHZ,1,115.0,,329.1,,11.55315287374
nc73504085,NC,MDR,2.0,EHZ,-1,110.0,,80.9,,12.37599533058
nc73504085,NC,MCV,,EHZ,-1,109.0,,104.8,,13.26555474338
nc73504085,NC,MBS1,,EP1,-1,107.0,,9.5,,15.82303805518
nc73504085,NC,MMT,,EHZ,1,93.0,,213.7,,32.64683044976
nc73504085,NC,MCB,,HHZ,-1,130.0,,68.7,,7.337753206333999
nc73504085,NC,MLC,,EHZ,-1,140.0,,100.2,,5.296214353958
nc73504085,NC,MLM,,EHZ,1,110.0,,11.4,,12.1758444627
nc73504090,NC,MMX1,,HN3,-1,162.0,,120.8,,1.822484846974
nc73504090,NC,MLC,,EHZ,-1,131.0,,105.2,,5.690956343388001
nc73504090,NC,MINS,,HHZ,1,119.0,,293.2,,8.004922765934
nc73504090,NC,MDPB,,HHZ,-1,116.0,,274.8,,9.02346829359
nc73504090,NC,MBS1,,EP1,-1,100.0,,10.9,,15.32266088548
nc73504165,NC,MLC,,EHZ,-1,130.0,,219.9,,3.560461549732
nc73504165,CI,MLAC,,HHZ,1,120.0,,98.7,,4.758030909214
nc73504165,NC,MDH,,HNZ,1,117.0,,340.3,,5.0827200948860005
nc73504165,NC,MDH1,1.0,DP1,-1,117.0,,340.3,,5.0827200948860005
nc73504165,NC,MMX1,,HN3,1,109.0,,250.7,,6.584963553252001
nc73504165,NC,MCV,,EHZ,-1,105.0,,134.3,,7.42226135055
nc73504165,NC,MINS,,HHZ,1,87.0,,277.2,,15.26706342218
nc73504165,NC,MDC,2.0,EHZ,-1,87.0,,301.2,,15.711843128580002
nc73504165,NC,MCB,,HHZ,1,163.0,,322.5,,1.083594559717
nc73504165,NC,MCO,,EHZ,-1,137.0,,130.2,,3.045629039574
nc73504165,NC,MDPB,,HHZ,1,86.0,,268.4,,16.77931442394
nc73504165,NC,MDR,2.0,EHZ,1,121.0,,88.2,,4.721336583436
nc73504165,NC,MLH,,EHZ,1,103.0,,54.5,,8.042729040978001
nc73504165,NC,MMP,,EHZ,1,90.0,,256.3,,12.66510213974
nc73504170,CI,MLAC,,HHZ,1,132.0,,100.2,,4.494498933172
nc73504170,NC,MDH,,HNZ,-1,127.0,,337.1,,5.1149666236
nc73504170,NC,MDH1,1.0,DP1,1,127.0,,337.1,,5.1149666236
nc73504170,NC,MEM,,EHZ,-1,123.0,,304.1,,5.70429973458
nc73504170,NC,MDC,2.0,EHZ,-1,95.0,,300.5,,15.91199399646
nc73504170,NC,MCB,,HHZ,1,164.0,,309.9,,1.225368091132
nc73504170,NC,MCS,,EHZ,-1,149.0,,318.5,,2.604185180972
nc73504170,NC,MCO,,EHZ,-1,146.0,,134.9,,2.888844193068
nc73504170,NC,MLC,,EHZ,-1,137.0,,222.4,,3.800642591188
nc73504170,NC,MDR,2.0,EHZ,1,132.0,,89.1,,4.440013419138
nc73504170,NC,MMX1,,HN3,1,116.0,,250.9,,6.8740703624120005
nc73504170,NC,MCV,,EHZ,-1,115.0,,136.3,,7.27770794597
nc73504170,NC,MLH,,EHZ,1,113.0,,53.8,,7.77252536934
nc73504170,NC,MDY,,HHZ,1,101.0,,281.8,,11.35300200586
nc73504170,NC,MLM,,EHZ,-1,101.0,,332.1,,11.40859946916
nc73504170,NC,MLI,,HHZ,-1,100.0,,269.7,,11.63098932236
nc73504170,NC,MQ1P,,EHZ,1,95.0,,257.1,,12.24256141866
nc73504170,NC,MMP,,EHZ,1,95.0,,256.3,,12.954208948900002
nc73504170,NC,MINS,,HHZ,1,95.0,,276.8,,15.53393124602
nc73504170,NC,MRD,2.0,EHZ,1,95.0,,253.9,,15.856396533160002
nc73504170,NC,MDPB,,HHZ,1,95.0,,268.2,,17.0684212331
nc73504170,NC,MMT,,EHZ,1,75.0,,221.8,,38.91822431
nc73504170,NC,MTU,2.0,EHZ,1,75.0,,137.9,,42.55429840982
nc73504170,NC,MMI,,EHZ,1,74.0,,252.5,,79.57108947496
nc73504170,BK,TOLH,0.0,HHZ,1,74.0,,212.9,,90.8462550322
nc73504170,NC,MPR,,EHZ,1,74.0,,280.9,,101.16514422068
nc73504170,NC,MHD,,EHZ,1,74.0,,237.3,,106.39130577088
nc73504465,NC,MCV,,EHZ,-1,153.0,,300.3,,2.804336048852
nc73504465,CI,MLAC,,HHZ,-1,127.0,,332.7,,6.606090589306
nc73504465,NC,MCO,,EHZ,1,125.0,,310.6,,7.118699200931999
nc73504465,NC,MDR,2.0,EHZ,-1,124.0,,335.9,,7.376671430643999
nc73504465,NC,MLC,,EHZ,1,111.0,,291.2,,10.751437452954
nc73504465,NC,MLH,,EHZ,-1,109.0,,354.1,,11.29740454256
nc73504525,NC,MLC,,EHZ,-1,118.0,,27.6,,26.44215354548
nc73504525,NC,MCV,,EHZ,-1,115.0,,43.3,,28.92180040866
nc73504525,NC,MDR,2.0,EHZ,1,112.0,,36.1,,32.61347197178
nc73504525,NC,MMT,,EHZ,1,142.0,,255.9,,11.44195794714
nc73504525,NC,MMP,,EHZ,-1,121.0,,5.6,,23.26197864472
nc73504525,NC,MMX1,,HN3,-1,119.0,,19.1,,25.38580174278
nc73504525,NC,MDPB,,HHZ,-1,119.0,,355.1,,25.75274500056
nc73504525,NC,MDC,2.0,EHZ,1,111.0,,1.8,,34.25915688546
nc73504525,NC,MMI,,EHZ,1,99.0,,272.1,,61.07937318138
nc73504545,NP,1576,10.0,HNZ,1,150.0,,80.7,,3.839560815498
nc73504545,NC,MCV,,EHZ,1,148.0,,314.5,,4.132003472456
nc73504545,NC,MMX1,,HN3,1,107.0,,292.3,,15.64512617262
nc73504545,NC,MEM,,EHZ,1,106.0,,311.8,,17.035062755120002
nc73504545,NC,MQ1P,,EHZ,1,102.0,,285.3,,20.64889786962
nc73504545,NC,MMP,,EHZ,1,101.0,,284.0,,21.20487250262
nc73504545,NC,MDY,,HHZ,1,100.0,,298.8,,21.78308612094
nc73504545,NC,MCY,,EHZ,1,99.0,,293.2,,22.4057777099
nc73504545,NC,MINS,,HHZ,1,97.0,,293.2,,25.45251869874
nc73504545,NC,MDPB,,HHZ,1,97.0,,287.0,,26.17528572164
nc73504545,NC,MDC,2.0,EHZ,1,96.0,,306.8,,27.08708411976
nc73504545,NC,MRC,,EHZ,-1,95.0,,64.3,,28.243511356400003
nc73504545,NC,MMI,,EHZ,1,87.0,,259.4,,85.37546464348
nc73504545,BK,HELL,0.0,HHZ,-1,86.0,,191.6,,100.15327038862
nc73504545,NC,MHD,,EHZ,1,85.0,,243.3,,109.32685183312
nc73504545,NC,MPR,,EHZ,1,85.0,,284.4,,110.7501468936
nc73504545,CI,MLAC,,HHZ,-1,127.0,,334.2,,8.167267358770001
nc73504545,NC,MCB,,HHZ,-1,110.0,,315.1,,12.631743661760002
nc73504545,NC,MCO,,EHZ,1,125.0,,315.9,,8.519755276091999
nc73504545,NC,MDR,2.0,EHZ,-1,124.0,,336.7,,8.944519895704
nc73504545,NC,MLC,,EHZ,1,114.0,,296.9,,11.8422596829
nc73504545,NC,MLH,,EHZ,-1,110.0,,352.4,,12.83189452964
nc73504545,NC,MMLB,,HHZ,1,103.0,,303.3,,19.32567824308
nc73505050,NC,MMX1,,HN3,1,138.0,,302.0,,2.159405474572
nc73505050,NC,MCB,,HHZ,-1,104.0,,41.6,,5.589768960182
nc73505050,NC,MCV,,EHZ,1,92.0,,100.9,,9.883005076208
nc73505050,NC,MLC,,EHZ,1,138.0,,74.3,,2.174972764296
nc73505050,NC,MCO,,EHZ,1,98.0,,78.6,,6.84960747856
nc73505050,NC,MMP,,EHZ,1,96.0,,272.3,,7.928198266580001
nc73505050,NC,MDPB,,HHZ,1,89.0,,282.9,,12.70958011038
nc73505050,NC,MDC,2.0,EHZ,-1,87.0,,321.7,,14.58877436992
nc73505170,NC,MDR,2.0,EHZ,-1,172.0,,326.9,,1.188673765354
nc73505170,NC,MCV,,EHZ,1,153.0,,180.7,,4.326594594006
nc73505170,NC,MCB,,HHZ,-1,143.0,,285.9,,6.269169961708
nc73505170,NC,MLC,,EHZ,-1,137.0,,256.2,,7.888168093004
nc73505170,NC,MMP,,EHZ,1,113.0,,263.1,,17.80230774866
nc73505190,NC,MCV,,EHZ,1,150.0,,16.5,,4.36440086905
nc73505190,NC,MCO,,EHZ,1,134.0,,346.8,,7.602397131642
nc73505190,CI,MLAC,,HHZ,1,130.0,,4.1,,8.665420629938
nc73505190,NC,MLC,,EHZ,1,128.0,,316.3,,9.198044328352
nc73505190,NC,MDR,2.0,EHZ,1,127.0,,3.9,,9.526069361822
nc73505190,NC,MMX1,,HN3,1,115.0,,305.1,,12.5650267058
nc73505190,NC,MCS,,EHZ,1,115.0,,334.2,,12.65398264708
nc73505190,NC,MMP,,EHZ,1,110.0,,291.4,,17.57991789546
nc73505190,NC,MDPB,,HHZ,1,103.0,,293.2,,22.67264553374
nc73505195,NC,MCO,,EHZ,1,165.0,,295.9,,1.825820694772
nc73505195,CI,MLAC,,HHZ,-1,163.0,,19.7,,2.1649652209020003
nc73505195,NC,MCV,,EHZ,-1,158.0,,151.0,,2.76875367234
nc73505195,NC,MDR,2.0,EHZ,1,157.0,,14.4,,2.994479373338
nc73505195,NC,MCB,,HHZ,1,139.0,,308.1,,5.877763820076
nc73505195,NC,MLC,,EHZ,1,136.0,,270.3,,6.264722164644001
nc73505195,NC,MCS,,EHZ,1,132.0,,311.5,,7.227670229
nc73505195,NP,1576,10.0,HNZ,1,123.0,,120.2,,9.349269428528
nc73505195,NC,MDH,,HNZ,1,123.0,,323.1,,9.447120963936
nc73505195,NC,MMX1,,EP1,-1,120.0,,273.3,,10.208806211146
nc73505195,NC,MEM,,EHZ,1,120.0,,305.7,,10.353359615726
nc73505195,NC,MMLB,,HHZ,1,111.0,,293.9,,12.99868691954
nc73505195,NC,MLI,,HHZ,1,108.0,,280.3,,15.567289724000002
nc73505195,NC,MQ1P,,EHZ,1,108.0,,270.4,,15.622887187300002
nc73505195,NC,MDY,,HHZ,1,108.0,,289.2,,15.678484650599998
nc73505195,NC,MLM,,EHZ,-1,108.0,,325.1,,15.75632109922
nc73505195,NC,MMP,,EHZ,1,107.0,,269.2,,16.27893725424
nc73505195,NC,MCY,,EHZ,1,107.0,,282.1,,16.679238989999998
nc73505195,NC,MBS1,,EP1,1,105.0,,332.0,,18.76970361008
nc73505195,NC,MINS,,HHZ,1,104.0,,283.8,,19.6815020082
nc73505195,NC,MDC,2.0,EHZ,1,102.0,,302.1,,20.53770294302
nc73505195,NC,MDPB,,HHZ,1,102.0,,276.3,,20.87128772282
nc73505195,NC,MTU,2.0,EHZ,-1,92.0,,139.1,,37.98418692656
nc73505195,NC,MMT,,EHZ,1,92.0,,228.5,,39.55203539162
nc73505195,NC,MFB,,EHZ,1,91.0,,118.9,,41.94272631352
nc73505195,NP,1587,10.0,HNZ,1,90.0,,93.2,,53.74050802578
nc73505195,NP,2021,10.0,HNZ,-1,89.0,,48.5,,61.4907944098
nc73505195,BK,OVRO,0.0,HHZ,1,88.0,,130.4,,65.26030242154
nc73505195,NN,LHV,,HHZ,1,87.0,,22.6,,77.0024866705
nc73505195,NC,MMI,,EHZ,1,87.0,,255.2,,82.3398431473
nc73505195,BK,TOLH,0.0,HHZ,1,87.0,,215.8,,90.60162619368
nc73505195,NN,SJC,,EHZ,1,86.0,,327.7,,97.15100737042
nc73505195,BK,HELL,0.0,HHZ,-1,86.0,,188.7,,104.62330643794
nc73505195,NC,MPR,,EHZ,1,86.0,,282.1,,105.34607346084
nc73505195,NC,MHD,,EHZ,1,86.0,,239.7,,108.07034916254
nc73505195,GS,MCA04,0.0,HHZ,1,85.0,,62.3,,112.5292657192
nc73505195,BK,BUCR,0.0,HHZ,1,85.0,,273.8,,115.4203338108
nc73505195,BK,LEGD,0.0,HHZ,1,84.0,,249.4,,123.64875837920002
nc73505195,NC,MGS,1.0,EHZ,-1,84.0,,229.0,,126.9846061772
nc73505195,BK,WINE,0.0,HHZ,-1,83.0,,222.3,,140.88397200219998
nc73505195,BK,LIND,0.0,HHZ,-1,83.0,,187.7,,140.99516692880002
nc73505195,BK,CMB,0.0,HHZ,-1,83.0,,289.6,,143.6638451672
nc73505195,BK,MERC,0.0,HHZ,1,83.0,,260.6,,144.9981842864
nc73505195,CI,CWC,,HHZ,1,83.0,,152.3,,146.777303112
nc73505195,LB,TPH,1.0,HHZ,1,83.0,,69.6,,151.781074809
nc73505195,CI,POR,,HHZ,-1,82.0,,184.9,,168.01553409259998
nc73505195,BK,WELL,0.0,HHZ,-1,81.0,,299.7,,188.8089853668
nc73505195,NC,HLB,1.0,EHZ,1,80.0,,250.1,,197.370994715
nc73505195,NC,BMS,,EHZ,-1,79.0,,239.2,,202.5971562652
nc73505195,NC,HSL,2.0,EHZ,1,60.0,,252.3,,209.3800467878
nc73505195,CI,WNM,,EHZ,-1,53.0,,156.7,,213.494259072
nc73505195,NC,CDG,1.0,EHZ,1,50.0,,264.1,,217.1636916498
nc73505195,CI,ISA,,HHZ,1,49.0,,171.2,,218.8316155488
nc73505195,CI,SRT,,HHZ,-1,49.0,,155.1,,234.3989052728
nc73505195,NC,HGS,3.0,EHZ,-1,49.0,,256.8,,237.8459479974
nc73505195,NC,HCA,,EHZ,-1,49.0,,255.2,,242.960914621
nc73505195,CI,WOR,,HHZ,1,49.0,,165.7,,219.3875901818
nc73505195,NC,MRC,,EHZ,1,95.0,,76.8,,30.55636582968
nc73505260,NC,MCO,,EHZ,-1,170.0,,321.3,,1.471108878918
nc73505260,CI,MLAC,,HHZ,1,162.0,,31.2,,2.79655240399
nc73505260,NC,MCV,,EHZ,1,162.0,,135.2,,2.923314620314
nc73505260,NC,MDR,2.0,EHZ,1,158.0,,24.2,,3.567133245328
nc73505260,NC,MLC,,EHZ,-1,147.0,,274.0,,5.557522431468
nc73505260,NC,MCS,,EHZ,1,141.0,,317.6,,6.958578506628
nc73505260,NC,MLH,,EHZ,1,135.0,,23.0,,8.435247131876
nc73505365,NC,MCV,,EHZ,-1,115.0,,8.6,,13.19883778742
nc73505365,NC,MDR,2.0,EHZ,-1,110.0,,4.3,,18.41387984496
nc73505365,NC,MMX1,,HN3,1,109.0,,329.3,,18.69186716146
nc73505365,NC,MCB,,HHZ,-1,108.0,,348.2,,19.49247063298
nc73505365,NC,MQ1P,,EHZ,-1,105.0,,316.2,,21.6274132237
nc73505365,NC,MMP,,EHZ,-1,105.0,,314.4,,21.8498030769
nc73505365,NC,MEM,,EHZ,-1,103.0,,340.2,,22.8505574163
nc73505365,NC,MLH,,EHZ,-1,103.0,,8.0,,23.09518625482
nc73505365,NC,MLI,,HHZ,1,103.0,,321.3,,23.42877103462
nc73505365,NC,MDY,,HHZ,-1,102.0,,325.6,,25.00773899234
nc73505365,NC,MDPB,,HHZ,1,101.0,,311.6,,26.83133578858
nc73505365,NC,MINS,,HHZ,-1,100.0,,317.6,,27.33171295828
nc73505365,NC,MTU,2.0,EHZ,1,99.0,,117.4,,28.75500801876
nc73505365,NC,MMT,,EHZ,1,98.0,,249.8,,30.95666756544
nc73505365,NC,MDC,2.0,EHZ,-1,98.0,,327.6,,31.23465488194
nc73505365,NC,MBS1,,EP1,1,97.0,,345.7,,33.05825167818
nc73505365,NC,MFB,,EHZ,1,95.0,,97.2,,37.70619961006
nc73505365,NC,MRC,,EHZ,1,95.0,,53.5,,37.75067758070001
nc73505365,NC,MMI,,EHZ,1,88.0,,266.0,,79.18190723186
nc73505365,NC,MHD,,EHZ,-1,87.0,,247.1,,100.58693060236
nc73505365,NC,MPR,,EHZ,1,86.0,,290.2,,109.03774502396
nc73505365,NC,MCO,,EHZ,-1,112.0,,356.5,,16.2900567469
nc73505365,NC,MCS,,EHZ,-1,106.0,,346.7,,20.80457076686
nc73505365,NC,MLC,,EHZ,-1,112.0,,340.1,,16.490207614779997
nc73505365,NC,MMLB,,HHZ,1,103.0,,331.6,,23.58444393186
nc73505505,NC,MCV,,EHZ,1,143.0,,43.9,,5.664269561004
nc73505505,NC,MCO,,EHZ,-1,134.0,,7.4,,7.348872698994
nc73505505,NC,MLC,,EHZ,-1,134.0,,330.7,,7.488978306509999
nc73505505,CI,MLAC,,HHZ,1,127.0,,21.2,,9.155790256244
nc73505505,NC,MDR,2.0,EHZ,1,124.0,,19.5,,9.96862516969
nc73505505,NC,MCB,,HHZ,-1,123.0,,348.6,,10.31332944215
nc73505505,NC,MMX1,,EP1,1,123.0,,313.1,,10.390053941504
nc73505505,NP,1576,10.0,HNZ,1,122.0,,80.3,,10.832609749372
nc73505505,NC,MCS,,EHZ,-1,119.0,,346.0,,11.6198698297
nc73505505,NC,MEM,,EHZ,-1,113.0,,335.1,,13.81040988372
nc73505505,NC,MDH,,HNZ,-1,113.0,,347.6,,14.37750400938
nc73505505,NC,MDH1,1.0,DP1,1,113.0,,347.6,,14.37750400938
nc73505505,NC,MQ1P,,EHZ,-1,112.0,,297.0,,14.6221328479
nc73505505,NC,MLH,,EHZ,1,112.0,,20.4,,14.83340320844
nc73505505,NC,MMLB,,HHZ,-1,112.0,,321.7,,14.977956613019998
nc73505505,NC,MMP,,EHZ,-1,112.0,,294.7,,15.05579306164
nc73505505,NC,MLI,,HHZ,-1,111.0,,306.2,,15.74520160656
nc73505505,NC,MDY,,HHZ,-1,110.0,,313.7,,16.86827036522
nc73505505,NC,MCY,,EHZ,-1,110.0,,306.1,,16.9572263065
nc73505505,NC,MINS,,HHZ,-1,106.0,,304.2,,19.94836983204
nc73505505,NC,MDPB,,HHZ,-1,106.0,,295.9,,20.17075968524
nc73505505,NC,MLM,,EHZ,-1,105.0,,341.7,,20.43762750908
nc73505505,NC,MDC,2.0,EHZ,-1,102.0,,319.6,,22.83943792364
nc73505505,NC,MBS1,,EP1,1,101.0,,344.9,,23.88467023368
nc73505505,NC,MMT,,EHZ,1,96.0,,234.0,,33.4696729066
nc73505505,NC,MRC,,EHZ,1,95.0,,67.4,,35.026401879
nc73505505,NC,MTU,2.0,EHZ,-1,95.0,,129.0,,35.32662818082
nc73505505,NC,MFB,,EHZ,1,93.0,,109.2,,41.67585848968
nc73505505,NC,MMI,,EHZ,1,88.0,,259.3,,78.38130376034
nc73505505,CI,TIN,,HHZ,-1,88.0,,134.1,,79.52661150432
nc73505505,BK,TOLH,0.0,HHZ,1,88.0,,217.0,,83.84097465640001
nc73505505,NN,LHV,,HHZ,1,88.0,,22.5,,83.99664755364
nc73505505,WR,FRI,,EHZ,1,87.0,,230.0,,96.739586142
nc73505505,BK,HELL,0.0,HHZ,-1,87.0,,187.8,,97.81817693002
nc73505505,NN,SJC,,EHZ,-1,86.0,,330.9,,101.39865356654
nc73505505,NC,MHD,,EHZ,1,86.0,,242.1,,102.65515623712
nc73505505,NC,MPR,,EHZ,1,86.0,,285.9,,104.40091658474
nc73505505,BK,BUCR,0.0,HHZ,1,86.0,,277.2,,113.418825132
nc73505505,NN,WAK,,HHZ,-1,85.0,,335.1,,116.6434780034
nc73505505,GS,MCA04,0.0,HHZ,1,85.0,,60.0,,117.866622196
nc73505505,BK,LEGD,0.0,HHZ,1,85.0,,251.9,,119.0897663886
nc73505505,BK,KARE,0.0,HHZ,-1,85.0,,207.9,,119.9793258014
nc73505505,BK,LIND,0.0,HHZ,-1,84.0,,187.0,,134.2122764062
nc73505505,CI,CWC,,HHZ,-1,83.0,,150.1,,142.329506048
nc73505505,BK,CMB,0.0,HHZ,1,83.0,,292.4,,143.5526502406
nc73505505,NC,HLB,1.0,EHZ,-1,81.0,,251.6,,192.8120027244
nc73505630,NC,MCB,,HHZ,-1,136.0,,293.6,,3.544894260008
nc73505630,NC,MDH,,HNZ,-1,113.0,,321.2,,6.859615021954
nc73505630,NC,MDH1,1.0,DP1,1,113.0,,321.2,,6.859615021954
nc73505630,NC,MMX1,,HN3,1,105.0,,259.6,,8.954527439098001
nc73505630,NP,1576,10.0,HNZ,-1,97.0,,126.1,,11.70882577098
nc73505630,NC,MQ1P,,EHZ,-1,92.0,,261.6,,14.3997429947
nc73505630,NC,MCY,,EHZ,-1,93.0,,274.9,,14.977956613019998
nc73505630,NC,MBS1,,EP1,1,93.0,,332.7,,16.1788618203
nc73505630,NC,MRC,,EHZ,-1,77.0,,81.3,,31.49040321312
nc73505630,BK,OVRO,0.0,HHZ,1,73.0,,131.0,,67.75106877738
nc73505630,NN,LHV,,HHZ,1,73.0,,24.2,,75.53471363938
nc73505630,NC,MMI,,EHZ,1,73.0,,253.4,,81.60595663174
nc73505630,NN,SJC,,EHZ,1,72.0,,327.7,,94.54904608798
nc73505630,NC,MPR,,EHZ,-1,72.0,,281.1,,103.55583514258
nc73505630,BK,HELL,0.0,HHZ,1,72.0,,187.8,,106.60257613142
nc73505630,NN,WAK,,HHZ,-1,72.0,,332.6,,109.3602103111
nc73505630,BK,BUCR,0.0,HHZ,-1,72.0,,272.7,,113.8636048384
nc73505630,BK,LEGD,0.0,HHZ,1,72.0,,248.2,,123.20397867280002
nc73505630,NC,MGS,1.0,EHZ,-1,72.0,,227.8,,127.318190957
nc73505630,BK,WINE,0.0,HHZ,-1,72.0,,221.3,,141.5511415618
nc73505630,BK,WELL,0.0,HHZ,-1,71.0,,299.4,,186.5850868348
nc73505630,BK,TOLH,0.0,HHZ,1,72.0,,214.3,,91.60238053308
nc73505630,CI,MLAC,,HHZ,-1,151.0,,94.4,,2.120487250262
nc73505630,NC,MCD,,EHZ,-1,73.0,,104.1,,37.95082844858
