event_id,network,station,location,channel,p_polarity,takeoff,takeoff_uncertainty,azimuth,azimuth_uncertainty,sr_dist_km
nc73563895,NC,MLI,,HHZ,-1,96.0,,301.4,,25.1856508749
nc73563895,NC,MDY,,HHZ,-1,95.0,,306.5,,26.0752102877
nc73563895,NC,MTU,2.0,EHZ,1,95.0,,134.7,,26.21976369228
nc73563895,NC,MCY,,EHZ,-1,95.0,,301.6,,26.39767557484
nc73563895,NC,MRC,,EHZ,1,93.0,,53.7,,29.17754873984
nc73563895,NC,MCD,,EHZ,-1,93.0,,83.6,,29.42217757836
nc73563895,NC,MINS,,HHZ,-1,93.0,,300.8,,29.42217757836
nc73563895,NC,MDPB,,HHZ,-1,93.0,,295.2,,29.7446428655
nc73563895,NC,MDC,2.0,EHZ,-1,93.0,,312.0,,31.73503205164
nc73563895,NC,MFB,,EHZ,1,93.0,,108.0,,32.12421429474
nc73563895,NC,MMT,,EHZ,1,91.0,,246.2,,39.22957010448
nc73563895,NP,1587,10.0,HNZ,1,90.0,,81.2,,48.01396930588
nc73563895,BK,OVRO,0.0,HHZ,-1,89.0,,126.3,,54.00737584962
nc73563895,CI,TIN,,HHZ,-1,88.0,,136.9,,70.63101737632
nc73563895,NN,LHV,,HHZ,-1,87.0,,16.1,,84.6749366059
nc73563895,BK,MMI,0.0,HHZ,1,86.0,,262.9,,86.48741390948001
nc73563895,NC,MMI,,EHZ,1,86.0,,262.9,,86.48741390948001
nc73563895,BK,TOLH,0.0,HHZ,1,86.0,,223.2,,86.60972832874
nc73563895,BK,HELL,0.0,HHZ,-1,86.0,,193.4,,95.69435383196
nc73563895,NC,MHD,,EHZ,1,85.0,,246.1,,108.9154306047
nc73563895,NN,SJC,,EHZ,-1,85.0,,327.9,,109.17117893588
nc73563895,GS,MCA04,0.0,HHZ,1,85.0,,56.2,,112.4180707926
nc73563895,NC,MPR,,EHZ,1,85.0,,286.6,,113.8636048384
nc73563895,BK,BUCR,0.0,HHZ,1,84.0,,278.5,,122.6480040398
nc73563895,NC,MGS,1.0,EHZ,1,84.0,,234.4,,125.42787720479998
nc73563895,BK,LEGD,0.0,HHZ,1,84.0,,254.8,,126.4286315442
nc73563895,BK,LIND,0.0,HHZ,-1,84.0,,191.0,,131.8771829476
nc73563895,CI,CWC,,HHZ,-1,84.0,,152.6,,134.7682510392
nc73563895,CI,CGO,,HHZ,-1,83.0,,141.0,,137.881708984
nc73563895,BK,MERC,0.0,HHZ,1,83.0,,265.0,,149.7795661302
nc73563895,LB,TPH,1.0,HHZ,1,83.0,,65.1,,150.0019559834
nc73563895,BK,CMB,0.0,HHZ,-1,83.0,,292.5,,153.1154139282
nc73563895,CI,WMF,,HHZ,-1,81.0,,152.0,,175.7991789546
nc73563895,BK,EAGL,0.0,HHZ,-1,49.0,,334.6,,384.0672764764
nc73563895,BK,MTOS,0.0,HHZ,-1,49.0,,270.4,,225.8368959246
nc73563895,BK,WELL,0.0,HHZ,1,80.0,,301.5,,199.4836983204
nc73563895,BP,VCAB,40.0,DP1,-1,49.0,,222.0,,236.9563885846
nc73563895,CI,ISA,,HHZ,-1,67.0,,172.5,,207.7121228888
nc73563895,CI,POR,,HHZ,1,82.0,,187.5,,158.452770405
nc73563895,CI,WAS2,,HHZ,1,80.0,,174.4,,198.5941389076
nc73563895,CI,WNM,,EHZ,-1,80.0,,157.2,,201.5964019258
nc73563895,CI,WOR,,HHZ,-1,67.0,,166.7,,207.8233178154
nc73563895,NC,BJF,1.0,EHZ,-1,49.0,,240.5,,270.9820361242
nc73563895,NC,BMS,,EHZ,1,81.0,,242.6,,203.04193597160003
nc73563895,NC,BTV,1.0,EHZ,-1,49.0,,240.4,,235.0660748324
nc73563895,NC,CDG,1.0,EHZ,1,49.0,,266.9,,222.5010481266
nc73563895,NC,HSL,2.0,EHZ,1,56.0,,255.5,,212.4935047326
nc73563895,NC,PCE,1.0,EHZ,1,53.0,,219.5,,215.0509880444
nc73563900,NC,MLC,,EHZ,-1,100.0,,313.5,,14.71108878918
nc73563900,NC,MCB,,HHZ,-1,99.0,,326.6,,16.41237116616
nc73563900,NC,MCS,,EHZ,-1,98.0,,326.6,,17.813427241320003
nc73563900,NC,MMX1,,HN3,-1,97.0,,306.2,,18.09141455782
nc73563900,NC,MDPB,,HHZ,1,94.0,,296.3,,28.05447998118
nc73563900,NC,MDC,2.0,EHZ,1,84.0,,313.9,,30.26725902052
nc73563900,NC,MCO,,EHZ,-1,101.0,,330.9,,12.44271228654
nc73563900,NC,MCV,,EHZ,-1,118.0,,338.1,,8.243991858124
nc73563900,NC,MDR,2.0,EHZ,-1,101.0,,344.2,,13.47682510392
nc73563900,NC,MGPB,,EHZ,1,100.0,,320.6,,15.10027103228
nc73563900,NC,MMLB,,HHZ,-1,90.0,,313.3,,22.383538724580003
nc73563905,NC,MCS,,EHZ,-1,96.0,,323.6,,19.53694860362
nc73563905,NC,MMX1,,HN3,-1,95.0,,305.2,,20.03732577332
nc73563905,NC,MEM,,EHZ,-1,91.0,,319.3,,22.383538724580003
nc73563905,NC,MMP,,EHZ,1,93.0,,295.6,,24.9076635584
nc73563905,NC,MTU,2.0,EHZ,-1,93.0,,133.7,,25.78610347854
nc73563905,NC,MRC,,EHZ,1,84.0,,52.8,,29.533372504960003
nc73563905,NC,MINS,,HHZ,-1,84.0,,301.8,,29.7446428655
nc73563905,NC,MDPB,,HHZ,1,83.0,,296.2,,30.022630182000004
nc73563905,NC,MDC,2.0,EHZ,1,82.0,,312.8,,32.14645328006
nc73563905,CI,MLAC,,HHZ,1,100.0,,337.2,,14.0661582149
nc73563905,NC,MCO,,EHZ,-1,100.0,,326.3,,14.09951669288
nc73563905,NC,MCV,,EHZ,-1,112.0,,330.3,,9.791825236396
nc73563905,NC,MDR,2.0,EHZ,-1,100.0,,338.5,,14.85564219376
nc73563905,NC,MGPB,,EHZ,-1,98.0,,317.8,,16.9016288432
nc73563905,NC,MLC,,EHZ,-1,98.0,,311.4,,16.60140254138
nc73563905,NC,MMLB,,HHZ,-1,92.0,,311.9,,24.27385247678
nc73563935,NP,1576,10.0,HNZ,1,135.0,,17.5,,6.102377571808
nc73563935,NC,MMX1,,HN3,-1,101.0,,304.2,,19.83717490544
nc73563935,NC,MDH,,HNZ,-1,99.0,,326.7,,21.63853271636
nc73563935,NC,MDH1,1.0,DP1,1,99.0,,326.7,,21.63853271636
nc73563935,NC,MQ1P,,EHZ,-1,96.0,,296.0,,24.318330447420003
nc73563935,NC,MMP,,EHZ,1,96.0,,294.7,,24.76311015382
nc73563935,NC,MDC,2.0,EHZ,-1,93.0,,312.3,,31.90182444154
nc73563935,NC,MFB,,EHZ,1,93.0,,107.7,,32.0241388608
nc73563935,NC,MMT,,EHZ,1,91.0,,246.5,,39.1962116265
nc73563935,NC,MPR,,EHZ,1,85.0,,286.7,,113.974799765
nc73563935,BK,BUCR,0.0,HHZ,1,84.0,,278.6,,122.7591989664
nc73563935,BK,HELL,0.0,HHZ,1,86.0,,193.4,,95.50532245674
nc73563935,BK,MMI,0.0,HHZ,1,87.0,,263.1,,86.5096528948
nc73563935,BK,TOLH,0.0,HHZ,1,87.0,,223.3,,86.49853340214001
nc73563935,CI,MLAC,,HHZ,-1,108.0,,336.4,,13.69921495712
nc73563935,NC,MCB,,HHZ,-1,104.0,,322.5,,17.82454673398
nc73563935,NC,MCD,,EHZ,1,93.0,,83.2,,29.39993859304
nc73563935,NC,MCO,,EHZ,-1,108.0,,325.2,,13.7881708984
nc73563935,NC,MCS,,EHZ,-1,102.0,,322.8,,19.22560280914
nc73563935,NC,MCV,,EHZ,-1,120.0,,328.9,,9.456016558064
nc73563935,NC,MDPB,,HHZ,-1,93.0,,295.5,,29.87807677742
nc73563935,NC,MDR,2.0,EHZ,-1,107.0,,337.8,,14.48869893598
nc73563935,NC,MDY,,HHZ,-1,95.0,,306.8,,26.23088318494
nc73563935,NC,MEM,,EHZ,-1,98.0,,318.6,,22.09443191542
nc73563935,NC,MGPB,,EHZ,-1,105.0,,316.8,,16.6236415267
nc73563935,NC,MINS,,HHZ,-1,93.0,,301.1,,29.55561149028
nc73563935,NC,MLC,,EHZ,-1,105.0,,310.3,,16.35677370286
nc73563935,NC,MLH,,EHZ,-1,103.0,,348.6,,18.28044593304
nc73563935,NC,MMI,,EHZ,1,87.0,,263.1,,86.5096528948
nc73563935,NC,MMLB,,HHZ,-1,97.0,,311.2,,24.02922363826
nc73563935,NC,MRC,,EHZ,1,93.0,,53.4,,29.26650468112
nc73563935,NC,MTU,2.0,EHZ,-1,96.0,,134.4,,26.04185180972
nc73563970,NP,1576,10.0,HNZ,1,119.0,,90.4,,6.733964754896
nc73563970,NC,MGPB,,EHZ,-1,110.0,,313.8,,9.019020496526
nc73563970,NC,MCB,,HHZ,-1,106.0,,324.2,,10.20213451555
nc73563970,NC,MMX1,,HN3,1,97.0,,294.5,,12.6762216324
nc73563970,NC,MDH,,HNZ,1,96.0,,330.1,,14.07727770756
nc73563970,NC,MMLB,,HHZ,-1,96.0,,306.9,,16.53468558542
nc73563970,NC,MQ1P,,EHZ,-1,95.0,,285.7,,17.63551535876
nc73563970,NC,MINS,,HHZ,1,86.0,,294.6,,22.49473365118
nc73563970,NC,MDC,2.0,EHZ,-1,84.0,,309.7,,24.36280841806
nc73563970,NC,MRC,,EHZ,1,79.0,,67.8,,30.66756075628
nc73563970,NC,MTU,2.0,EHZ,1,78.0,,135.7,,33.64758478916
nc73563970,NC,MCD,,EHZ,1,77.0,,94.0,,34.17020094418
nc73563970,BK,MMI,0.0,HHZ,1,76.0,,258.6,,82.60671097114
nc73563970,NC,MMI,,EHZ,1,76.0,,258.6,,82.60671097114
nc73563970,NC,MPR,,EHZ,1,75.0,,284.4,,107.72564489008
nc73563970,BK,BUCR,0.0,HHZ,-1,75.0,,276.0,,117.1994526364
nc73563970,BK,TOLH,0.0,HHZ,1,76.0,,218.4,,87.72167759474
nc73563970,NC,MCO,,EHZ,-1,123.0,,331.2,,6.21023665061
nc73563970,NC,MCS,,EHZ,-1,102.0,,324.4,,11.608750337040002
nc73563970,NC,MCV,,EHZ,1,154.0,,359.8,,2.2227865827340003
nc73563970,NC,MCY,,EHZ,-1,95.0,,294.8,,19.43687316968
nc73563970,NC,MDPB,,HHZ,1,85.0,,287.5,,23.16190321078
nc73563970,NC,MDR,2.0,EHZ,1,116.0,,355.4,,7.567926704395999
nc73563970,NC,MDY,,HHZ,-1,95.0,,301.3,,18.89201802934
nc73563970,NC,MEM,,EHZ,-1,96.0,,317.6,,14.46645995066
nc73563970,NC,MHD,,EHZ,1,75.0,,242.2,,107.00287786718
nc73563970,NC,MLC,,EHZ,1,110.0,,301.7,,8.94007209864
nc73563970,NC,MLH,,EHZ,1,97.0,,5.8,,12.10912750674
nc73563970,NC,MMP,,EHZ,1,95.0,,284.1,,18.1803704991
nc73563970,NC,MMT,,EHZ,1,76.0,,235.2,,37.76179707336
nc73564030,NC,MCV,,EHZ,-1,123.0,,328.7,,9.431553674212
nc73564030,CI,MLAC,,HHZ,-1,111.0,,336.3,,13.6769759718
nc73564030,NC,MCO,,EHZ,-1,111.0,,325.1,,13.76593191308
nc73564030,NC,MDR,2.0,EHZ,-1,110.0,,337.7,,14.46645995066
nc73564030,NC,MLC,,EHZ,-1,108.0,,310.1,,16.3456542102
nc73564030,NC,MGPB,,EHZ,-1,108.0,,316.7,,16.61252203404
nc73564030,NC,MCB,,HHZ,-1,107.0,,322.4,,17.80230774866
nc73564030,NC,MLH,,EHZ,-1,106.0,,348.5,,18.24708745506
nc73564030,NC,MCS,,EHZ,-1,105.0,,322.7,,19.214483316480003
nc73564030,NC,MMX1,,EP1,1,104.0,,304.1,,19.82605541278
nc73564030,NC,MDH,,HNZ,-1,102.0,,326.6,,21.61629373104
nc73564030,NC,MEM,,EHZ,-1,101.0,,318.5,,22.08331242276
nc73564030,NC,MMLB,,HHZ,-1,99.0,,311.1,,24.0181041456
nc73564030,NC,MQ1P,,EHZ,-1,99.0,,296.0,,24.318330447420003
nc73564030,NC,MMP,,EHZ,-1,99.0,,294.6,,24.76311015382
nc73564030,NC,MLI,,HHZ,-1,98.0,,301.7,,25.33020427948
nc73564030,NC,MTU,2.0,EHZ,-1,98.0,,134.5,,26.05297130238
nc73564030,NC,MDY,,HHZ,-1,98.0,,306.7,,26.21976369228
nc73564030,NC,MCY,,EHZ,-1,98.0,,301.8,,26.53110948676
nc73564030,NC,MRC,,EHZ,1,96.0,,53.4,,29.23314620314
nc73564030,NC,MCD,,EHZ,1,96.0,,83.2,,29.37769960772
nc73564030,NC,MINS,,HHZ,-1,95.0,,301.0,,29.55561149028
nc73564030,NC,MDPB,,HHZ,-1,95.0,,295.4,,29.87807677742
nc73564030,NC,MDC,2.0,EHZ,-1,95.0,,312.2,,31.89070494888
nc73564030,NC,MFB,,EHZ,1,95.0,,107.8,,32.01301936814
nc73564030,NP,1679,10.0,HNZ,1,93.0,,88.0,,35.9159612918
nc73564030,NC,MMT,,EHZ,1,92.0,,246.4,,39.21845061182
nc73564030,NP,1589,10.0,HNZ,1,91.0,,113.8,,43.05467557952
nc73564030,NP,1587,10.0,HNZ,-1,91.0,,81.0,,47.9806108279
nc73564030,BK,OVRO,0.0,HHZ,-1,90.0,,126.2,,53.86282244504
nc73564030,NN,LHV,,HHZ,-1,87.0,,16.0,,84.81949001048001
nc73564030,BK,MMI,0.0,HHZ,1,87.0,,263.1,,86.53189188012
nc73564030,NC,MMI,,EHZ,1,87.0,,263.1,,86.53189188012
nc73564030,BK,TOLH,0.0,HHZ,1,87.0,,223.3,,86.53189188012
nc73564030,BK,HELL,0.0,HHZ,-1,86.0,,193.4,,95.54980042738
nc73564030,NC,MHD,,EHZ,1,86.0,,246.2,,108.90431111204
nc73564030,GS,MCA04,0.0,HHZ,1,85.0,,56.1,,112.5292657192
nc73564030,NC,MPR,,EHZ,1,85.0,,286.7,,113.974799765
nc73564030,BK,KARE,0.0,HHZ,-1,84.0,,212.6,,120.9800801408
nc73564030,BK,BUCR,0.0,HHZ,1,84.0,,278.6,,122.7591989664
nc73564030,BK,LEGD,0.0,HHZ,1,84.0,,254.9,,126.4286315442
nc73564030,BK,LIND,0.0,HHZ,1,84.0,,191.1,,131.6547930944
nc73564030,BK,WINE,0.0,HHZ,1,83.0,,227.2,,137.881708984
nc73564030,BK,MERC,0.0,HHZ,1,83.0,,265.0,,149.89076105680002
nc73564040,NC,MCV,,EHZ,-1,114.0,,344.4,,8.398552806098
nc73564040,NC,MCO,,EHZ,1,98.0,,335.2,,12.46495127186
nc73564040,CI,MLAC,,HHZ,-1,98.0,,347.2,,12.87637250028
nc73564040,NC,MLC,,EHZ,-1,98.0,,317.0,,14.44422096534
nc73564040,NC,MGPB,,EHZ,-1,97.0,,324.2,,14.94459813504
nc73564040,NC,MCB,,HHZ,1,97.0,,329.9,,16.35677370286
nc73564040,NC,MMX1,,HN3,-1,96.0,,309.0,,17.71335180738
nc73564040,NC,MCS,,EHZ,1,96.0,,329.6,,17.75782977802
nc73564040,NC,MEM,,EHZ,1,85.0,,324.1,,20.448747001740003
nc73564040,NC,MQ1P,,EHZ,1,86.0,,299.0,,21.98323698882
nc73564040,NC,MINS,,HHZ,-1,82.0,,303.9,,27.33171295828
nc73564040,NC,MDPB,,HHZ,-1,82.0,,297.8,,27.5207443335
nc73564040,NC,MDC,2.0,EHZ,-1,80.0,,315.6,,30.00039119668
nc73564040,NC,MMT,,EHZ,1,78.0,,244.8,,36.78328171928
nc73564040,NC,MDR,2.0,EHZ,-1,98.0,,348.0,,13.71033444978
nc73564305,NP,1576,10.0,HNZ,1,108.0,,31.6,,14.91123965706
nc73564305,NC,MCV,,EHZ,1,108.0,,4.2,,14.98907610568
nc73564305,NC,MCO,,EHZ,1,105.0,,354.1,,18.26932644038
nc73564305,NC,MDR,2.0,EHZ,-1,102.0,,1.4,,20.28195461184
nc73564305,NC,MMX1,,HN3,-1,101.0,,329.9,,20.78233178154
nc73564305,NC,MCB,,HHZ,-1,100.0,,347.0,,21.54957677508
nc73564305,NC,MCS,,EHZ,-1,99.0,,345.7,,22.86167690896
nc73564305,NC,MQ1P,,EHZ,-1,98.0,,317.9,,23.6289219025
nc73564305,NC,MDH,,HNZ,-1,97.0,,346.6,,25.60819159598
nc73564305,NC,MTU,2.0,EHZ,1,96.0,,114.7,,27.12044259774
nc73564305,NC,MMT,,EHZ,1,94.0,,253.7,,31.20129640396
nc73564305,NC,MDC,2.0,EHZ,-1,93.0,,328.1,,33.32511950202
nc73564305,NC,MFB,,EHZ,1,92.0,,94.4,,36.62760882204
nc73564305,NC,MCD,,EHZ,1,92.0,,73.5,,36.683206285340006
nc73564305,NC,MRC,,EHZ,1,92.0,,50.4,,38.21769627242
nc73564305,BK,TOLH,0.0,HHZ,1,87.0,,223.6,,77.3916689136
nc73564305,BK,MMI,0.0,HHZ,1,87.0,,267.4,,79.96027171806
nc73564305,NC,MMI,,EHZ,1,87.0,,267.4,,79.96027171806
nc73564305,NC,MHD,,EHZ,-1,86.0,,248.3,,100.6870060363
nc73564305,NC,MPR,,EHZ,-1,85.0,,291.0,,110.5277570404
nc73564305,CI,CWC,,HHZ,1,84.0,,148.8,,131.5435981678
nc73564305,NC,BJOB,,EHZ,1,49.0,,247.6,,239.1802871166
nc73564305,NC,MDPB,,HHZ,-1,95.0,,313.2,,28.76612751142
nc73564305,NC,MGPB,,EHZ,-1,103.0,,344.1,,19.71486048618
nc73564305,NC,MINS,,HHZ,-1,95.0,,318.8,,29.34434112974
nc73564305,NC,MLC,,EHZ,-1,104.0,,339.6,,18.58067223486
nc73564305,NC,MMLB,,HHZ,-1,97.0,,331.9,,25.67490855194
nc73564305,NC,MMP,,EHZ,-1,98.0,,316.2,,23.81795327772
nc73564310,NC,MCB,,HHZ,-1,126.0,,303.5,,9.092409148082
nc73564310,NC,MLC,,EHZ,-1,125.0,,278.8,,9.332590189538
nc73564310,NC,MQ1P,,EHZ,1,107.0,,274.7,,18.64738919082
nc73564310,NC,MMP,,EHZ,1,106.0,,273.5,,19.27008077978
nc73564310,NC,MCV,,EHZ,-1,165.0,,237.3,,1.915888585318
nc73564310,NC,MDR,2.0,EHZ,-1,146.0,,332.8,,4.823635915908
nc73564310,NC,MGPB,,EHZ,-1,128.0,,290.2,,8.653189188012
nc73564510,NC,MCV,,EHZ,-1,102.0,,322.5,,10.664705410206
nc73564510,NC,MCO,,EHZ,-1,94.0,,320.9,,15.04467356898
nc73564510,NC,MLC,,EHZ,1,94.0,,307.8,,17.8467857193
nc73564510,NC,MMX1,,HN3,1,84.0,,302.5,,21.38278438518
nc73564510,NC,MMT,,EHZ,1,74.0,,247.9,,40.552789731020006
nc73564595,NC,MQ1P,,EHZ,-1,150.0,,294.5,,2.131606742922
nc73564595,NC,MMP,,EHZ,-1,144.0,,281.8,,2.649775100878
nc73564595,NC,MMX1,,HN3,1,132.0,,68.6,,3.751716823484
nc73564595,NC,MLC,,EHZ,1,109.0,,83.7,,7.465627371924
nc73564595,NC,MDPB,,HHZ,1,108.0,,293.4,,7.693576971454
nc73564595,NC,MGPB,,EHZ,-1,104.0,,74.4,,8.836660816902
nc73564635,NC,MCO,,EHZ,-1,44.0,,353.4,,11.92009613152
nc73564635,NC,MLC,,EHZ,-1,44.0,,331.7,,12.59838518378
nc73564635,NC,MMX1,,HN3,-1,44.0,,319.7,,15.30042190016
nc73564635,NC,MEM,,EHZ,-1,44.0,,334.5,,18.91425701466
nc73564635,NC,MDPB,,HHZ,1,43.0,,303.2,,24.44064486668
nc73564635,NC,MDC,2.0,EHZ,-1,43.0,,322.1,,27.843209620640003
nc73564635,NC,MMT,,EHZ,1,42.0,,242.8,,33.06937117084
nc73564635,NC,MCV,,EHZ,-1,44.0,,10.5,,8.77327970874
nc73564635,NC,MDR,2.0,EHZ,-1,44.0,,4.1,,13.97720227362
nc73564675,NC,MCV,,EHZ,-1,108.0,,329.3,,10.020886785192
nc73564675,NC,MDR,2.0,EHZ,-1,97.0,,337.7,,15.05579306164
nc73564675,NC,MLC,,EHZ,-1,96.0,,311.1,,16.87938985788
nc73564675,NC,MGPB,,EHZ,1,96.0,,317.4,,17.168496667040003
nc73564675,NC,MCS,,EHZ,-1,95.0,,323.2,,19.78157744214
nc73564675,NC,MMX1,,HN3,-1,85.0,,305.0,,20.32643258248
nc73564675,NC,MEM,,EHZ,-1,86.0,,319.0,,22.63928705576
nc73564675,NC,MQ1P,,EHZ,-1,84.0,,296.9,,24.76311015382
nc73564675,NC,MTU,2.0,EHZ,-1,83.0,,133.9,,25.50811616204
nc73564675,NC,MRC,,EHZ,1,81.0,,52.3,,29.38881910038
nc73564675,NC,MMT,,EHZ,1,78.0,,247.3,,39.20733111916
nc73564675,CI,MLAC,,HHZ,-1,98.0,,336.4,,14.277428575439998
nc73564675,NC,MCO,,EHZ,-1,98.0,,325.6,,14.3441455314
nc73564745,CI,MLAC,,HHZ,-1,110.0,,335.9,,13.63249800116
nc73564745,NC,MLC,,EHZ,-1,107.0,,309.8,,16.35677370286
nc73564745,NC,MGPB,,EHZ,-1,107.0,,316.3,,16.61252203404
nc73564745,NC,MCB,,HHZ,-1,106.0,,322.1,,17.791188256
nc73564745,NC,MLH,,EHZ,-1,105.0,,348.2,,18.19148999176
nc73564745,NC,MMX1,,HN3,-1,103.0,,303.8,,19.8482943981
nc73564745,NC,MQ1P,,EHZ,-1,98.0,,295.7,,24.3516889254
nc73564745,NC,MTU,2.0,EHZ,-1,97.0,,134.7,,26.05297130238
nc73564745,NC,MRC,,EHZ,1,95.0,,53.4,,29.133070769200003
nc73564745,NC,MCD,,EHZ,1,95.0,,83.4,,29.299863159100003
nc73564745,NC,MDPB,,HHZ,1,95.0,,295.2,,29.911435255400004
nc73564745,NC,MDC,2.0,EHZ,-1,94.0,,312.0,,31.89070494888
nc73564745,NC,MMT,,EHZ,1,92.0,,246.4,,39.31852604576
nc73564745,BK,MMI,0.0,HHZ,1,87.0,,263.0,,86.60972832874
nc73564745,NC,MMI,,EHZ,1,87.0,,263.0,,86.60972832874
nc73564745,BK,TOLH,0.0,HHZ,1,87.0,,223.3,,86.64308680672
nc73564745,NC,MHD,,EHZ,1,85.0,,246.1,,108.99326705332
nc73564745,NC,MCO,,EHZ,-1,110.0,,324.7,,13.74369292776
nc73564745,NC,MCS,,EHZ,-1,104.0,,322.4,,19.19224433116
nc73564745,NC,MCV,,EHZ,-1,122.0,,328.1,,9.408202739626
nc73564745,NC,MDR,2.0,EHZ,-1,109.0,,337.3,,14.421981980020002
nc73564745,NC,MEM,,EHZ,-1,100.0,,318.2,,22.0721929301
nc73564821,NC,MCV,,EHZ,-1,57.0,,0.9,,21.48285981912
nc73564821,NC,MLC,,EHZ,-1,57.0,,343.2,,25.018858485000003
nc73564821,NC,MMX1,,HN3,1,56.0,,335.5,,26.93141122252
nc73564821,NC,MCB,,HHZ,1,56.0,,348.5,,28.08783845916
nc73564821,NC,MQ1P,,EHZ,1,56.0,,325.4,,29.22202671048
nc73564821,NC,MCS,,EHZ,1,56.0,,347.4,,29.38881910038
nc73564821,NC,MMT,,EHZ,1,55.0,,265.9,,30.77875568288
nc73564821,NC,MEM,,EHZ,1,55.0,,342.6,,31.368088793860004
nc73564821,NC,MDH,,HNZ,1,55.0,,348.0,,32.14645328006
nc73564821,NC,MDPB,,HHZ,1,54.0,,320.4,,34.04788652492
nc73564821,NC,MINS,,HHZ,1,54.0,,325.0,,34.94856543038
nc73564821,NC,MBS1,,EP1,-1,52.0,,346.4,,41.6425000117
nc73564821,BK,TOLH,0.0,HHZ,1,51.0,,227.5,,73.35529307802
nc73564821,BK,MMI,0.0,HHZ,1,51.0,,272.1,,80.68303874096
nc73564821,NC,MMI,,EHZ,1,51.0,,272.1,,80.68303874096
nc73564821,NC,MHD,,EHZ,1,51.0,,252.0,,99.1858745272
nc73564821,NC,MPR,,EHZ,1,51.0,,293.9,,113.7524099118
nc73564821,BK,LEGD,0.0,HHZ,1,51.0,,260.5,,118.422596829
nc73564821,BK,BUCR,0.0,HHZ,1,51.0,,285.2,,120.3129105812
nc73564821,CI,MLAC,,HHZ,-1,56.0,,359.4,,25.94177637578
nc73564821,NC,MCO,,EHZ,-1,57.0,,353.9,,24.84094660244
nc73564821,NC,MDR,2.0,EHZ,-1,56.0,,359.5,,26.7979773106
nc73564821,NC,MGPB,,EHZ,1,56.0,,346.4,,26.21976369228
nc73565001,NC,MCV,,EHZ,1,135.0,,24.0,,6.206900802812
nc73565001,NC,MCO,,EHZ,1,122.0,,357.1,,8.891146330936001
nc73565001,NC,MLC,,EHZ,1,120.0,,328.1,,9.571659281728
nc73565001,CI,MLAC,,HHZ,1,117.0,,10.7,,10.303321898756002
nc73565001,NC,MGPB,,EHZ,-1,117.0,,337.7,,10.453435049666
nc73565001,NC,MDR,2.0,EHZ,1,115.0,,10.0,,11.15285113798
nc73565001,NC,MLH,,EHZ,1,105.0,,13.7,,15.94535247444
nc73565001,NC,MDPB,,HHZ,-1,98.0,,298.0,,22.13890988606
nc73565001,NC,MBS1,,EP1,-1,95.0,,342.8,,25.80834246386
nc73565001,NC,MMT,,EHZ,1,92.0,,237.6,,33.73654073044
nc73565016,NC,MCO,,EHZ,-1,100.0,,309.1,,33.66982377448
nc73565016,NC,MLC,,EHZ,-1,98.0,,303.6,,36.96119360184
nc73565016,NC,MDPB,,HHZ,-1,94.0,,296.7,,50.67152805162
nc73565016,NP,1679,10.0,HNZ,1,111.0,,57.8,,20.76009279622
nc73565016,NC,MCV,,EHZ,-1,103.0,,307.8,,29.33322163708
nc73565016,CI,MLAC,,HHZ,1,101.0,,313.4,,32.6913084204
nc73565016,NC,MDR,2.0,EHZ,-1,100.0,,314.5,,33.28064153138
